1842274, bits
159,0000000
158,0000001
233,00000100
39,0000010100
40,0000010101
108,000001011
136,00000110
138,00000111
143,00001000
112,000010010
117,000010011
222,0000101
188,000011
189,000100
187,000101
191,000110
47,0001110000
31,000111000100
20,0001110001010
22,0001110001011
242,00011100011
237,000111001
50,0001110100
45,0001110101
110,000111011
115,000111100
111,000111101
71,0001111100
65,0001111101
41,0001111110
58,0001111111
190,001000
160,0010010
232,00100110
142,00100111
141,00101000
231,00101001
114,001010100
26,001010101000
1,0010101010010
19,0010101010011
32,00101010101
53,0010101011
140,00101011
215,001011
120,001100000
113,001100001
59,0011000100
55,0011000101
54,0011000110
43,0011000111
161,0011001
221,0011010
116,001101100
44,0011011010
57,0011011011
49,0011011100
62,0011011101
119,001101111
162,0011100
147,00111010
61,0011101100
25,001110110100
23,0011101101010
252,001110110101100
8,0011101101011010
14,0011101101011011
16,00111011010111
35,00111011011
68,0011101110
75,0011101111
192,001111
163,0100000
118,010000100
236,010000101
230,01000011
144,01000100
56,0100010100
60,0100010101
241,01000101100
240,01000101101
52,0100010111
220,0100011
214,010010
145,01001100
146,01001101
79,0100111000
70,0100111001
74,0100111010
51,0100111011
228,01001111
193,010100
219,0101010
229,01010110
82,0101011100
27,010101110100
246,010101110101
33,01010111011
67,0101011110
66,0101011111
194,010110
164,0101110
64,0101111000
77,0101111001
122,010111101
72,0101111100
69,0101111101
48,0101111110
238,0101111111
165,0110000
121,011000100
78,0110001010
73,0110001011
124,011000110
84,0110001110
76,0110001111
195,011001
167,0110100
148,01101010
149,01101011
166,0110110
80,0110111000
34,01101110010
24,0110111001100
250,0110111001101
28,011011100111
90,0110111010
101,0110111011
150,01101111
213,011100
123,011101000
125,011101001
87,0111010100
247,011101010100
245,011101010101
36,01110101011
255,011101011
168,0111011
196,011110
218,0111110
151,01111110
81,0111111100
83,0111111101
126,011111111
197,100000
92,1000010000
86,1000010001
235,100001001
89,1000010100
93,1000010101
94,1000010110
85,1000010111
171,1000011
169,1000100
227,10001010
96,1000101100
95,1000101101
129,100010111
225,10001100
91,1000110100
88,1000110101
128,100011011
170,1000111
97,1001000000
248,100100000100
249,1001000001010
3,100100000101100
12,10010000010110100
10,100100000101101010
6,1001000001011010110
254,1001000001011010111
15,1001000001011011
17,10010000010111
37,10010000011
127,100100001
152,10010001
172,1001001
208,100101
199,100110
173,1001110
217,1001111
207,101000
206,101001
98,1010100000
99,1010100001
134,101010001
154,10101001
226,10101010
133,101010110
102,1010101110
100,1010101111
198,101011
209,101100
200,101101
203,101110
153,10111100
155,10111101
131,101111100
130,101111101
224,10111111
205,110000
202,110001
204,110010
212,110011
201,110100
132,110101000
234,110101001
244,110101010000
251,1101010100010
21,11010101000110
4,1101010100011100
2,11010101000111010
13,11010101000111011
18,110101010001111
63,11010101001
103,1101010101
135,110101011
104,1101011000
239,11010110010
38,11010110011
107,1101011010
106,1101011011
157,11010111
210,110110
175,1101110
174,1101111
176,1110000
179,1110001
177,1110010
184,1110011
211,111010
181,1110110
105,1110111000
29,111011100100
0,111011100101
42,11101110011
137,111011101
223,11101111
183,1111000
216,1111001
182,1111010
156,11110110
109,1111011100
243,111101110100
30,111101110101
46,11110111011
139,111101111
180,1111100
178,1111101
185,1111110
186,1111111
